 -0.00	  1.32	  2.67	  4.07	  5.52	  7.03	  8.62	 10.29	 12.06	 13.95	 15.98	 18.15	 20.50	 23.03	 25.79	 28.77	 32.05	 35.59	 39.52	 43.75	 48.46	 53.54	 59.23	 65.35	 72.24	 79.64	 88.02	 97.01	107.22	118.18	130.67	144.07	159.39	175.81	194.62	214.79	
 -0.00	  1.42	  2.86	  4.35	  5.89	  7.49	  9.15	 10.90	 12.75	 14.70	 16.79	 19.01	 21.41	 23.98	 26.79	 29.80	 33.12	 36.68	 40.63	 44.87	 49.60	 54.69	 60.38	 66.50	 73.39	 80.79	 89.16	 98.14	108.34	119.28	131.76	145.14	160.44	176.84	195.63	215.78	
 -0.00	  1.51	  3.06	  4.64	  6.27	  7.95	  9.69	 11.51	 13.43	 15.45	 17.59	 19.87	 22.32	 24.94	 27.79	 30.83	 34.18	 37.77	 41.74	 46.00	 50.74	 55.83	 61.53	 67.65	 74.54	 81.94	 90.30	 99.27	109.46	120.39	132.85	146.21	161.49	177.88	196.65	216.77	
 -0.00	  1.61	  3.25	  4.93	  6.64	  8.40	 10.23	 12.13	 14.11	 16.19	 18.40	 20.73	 23.24	 25.90	 28.78	 31.87	 35.24	 38.86	 42.84	 47.12	 51.88	 56.98	 62.68	 68.81	 75.69	 83.08	 91.44	100.40	110.58	121.49	133.94	147.28	162.55	178.91	197.66	217.76	
 -0.00	  1.71	  3.45	  5.21	  7.02	  8.86	 10.77	 12.74	 14.80	 16.94	 19.21	 21.60	 24.15	 26.86	 29.78	 32.90	 36.30	 39.94	 43.95	 48.25	 53.02	 58.13	 63.84	 69.96	 76.85	 84.23	 92.58	101.53	111.70	122.59	135.03	148.35	163.60	179.94	198.67	218.74	
