-8275.090820	4717.903320	-1187.556641
-8259.285156	4713.238281	-1183.381104
-8083.179688	4671.526855	-1164.336792
-8066.750488	4667.302246	-1164.386230
-7904.825195	4626.747070	-1206.579346
-7888.796387	4621.696777	-1204.188599
-7719.215332	4576.383301	-1163.670654
-7704.492676	4571.149414	-1160.721802
-7554.268555	4513.549805	-1080.825562
-7543.629883	4505.937500	-1071.616211
-7380.811523	4528.371582	-1099.492798
-7365.687012	4527.569336	-1091.772217
-7257.931152	4484.186523	-958.648621
-7247.858398	4475.076660	-948.955872
-7180.304688	4491.489258	-786.145325
-7166.291504	4496.215332	-777.761475
-7058.996094	4555.897949	-650.585815
-7049.796875	4556.423828	-639.290100
-6980.167969	4588.932617	-482.223999
-6976.638184	4596.591797	-470.110992
-6926.593750	4609.857422	-298.849792
-6925.985840	4611.255371	-281.918213
-6865.344727	4609.592285	-123.235802
-6852.683105	4602.166504	-119.780098
-6794.984375	4586.664551	45.417702
-6795.015137	4583.159668	62.052399
-6773.904785	4585.002441	230.579697
-6773.315918	4592.585449	245.783203
-6793.348145	4747.109863	340.797607
-6794.984375	4762.508789	347.510193
-6818.408691	4938.944824	391.451813
-6819.908203	4955.107422	396.503815
-6851.706543	5131.034180	438.734894
-6853.650391	5147.432129	442.776215
-6842.512207	5319.083496	496.607513
-6843.113281	5335.561035	500.746399
-6771.074707	5489.292969	508.742493
-8511.367188	5252.729004	-1311.736450
-8564.209961	5241.446289	-1332.816040
-8619.851563	5257.503418	-1336.001465
-8688.382813	5264.833984	-1286.255127
-8664.648438	5259.123047	-1233.642456
-8640.915039	5253.412109	-1181.029907
-8669.160156	5254.176270	-1102.094727
-8689.407227	5227.445801	-1054.770752
-8715.623047	5209.533203	-1006.233521
-8746.559570	5153.319824	-950.950073
-8756.025391	5104.093262	-921.775513
-8746.449219	5047.371094	-914.369812
-8733.523438	4964.787598	-929.794373
-8695.083008	4931.907227	-958.170288
-8656.278320	4919.584473	-999.478699
-8635.245117	4948.248535	-1068.424683
-8594.645508	4948.279297	-1109.845093
-8616.149414	4924.686523	-1158.270020
-8599.522461	4886.627441	-1209.144043
-8548.685547	4858.718750	-1208.298950
-8496.212891	4834.803223	-1214.516357
-8421.606445	4804.592773	-1201.576538
-8370.214844	4779.436035	-1192.089966
-8318.856445	4755.247070	-1180.207642
-8249.500977	4711.180176	-1183.210571
-8196.502930	4689.785645	-1173.338501
-8139.654297	4684.676270	-1163.034668
-8057.425293	4663.800781	-1163.503296
-8014.434082	4653.801758	-1201.130493
-7959.776855	4642.273438	-1216.740356
-7880.393066	4616.450684	-1202.825806
-7823.877930	4614.001465	-1190.016357
-7769.830078	4603.523926	-1171.767456
-7696.142090	4575.540039	-1157.406982
-7647.257813	4560.604492	-1129.997559
-7599.294434	4534.007813	-1111.127319
-7533.844727	4505.176758	-1069.699829
-7477.044434	4494.870605	-1064.089111
-7421.034180	4492.022461	-1078.879150
-7355.727539	4526.872070	-1091.209351
-7314.968262	4520.825684	-1050.390869
-7292.269043	4493.728516	-1004.407471
-7240.750977	4473.134766	-942.194702
-7215.674805	4459.488281	-891.707520
-7197.727051	4472.544922	-838.122009
-7158.048340	4498.995117	-772.829773
-7122.956055	4522.136719	-732.867004
-7103.458496	4552.866699	-687.705994
-7055.019043	4554.128418	-631.076477
-7028.968262	4552.852051	-579.271729
-6996.231934	4567.724121	-533.761902
-6977.846191	4600.897461	-461.166595
-6954.812500	4607.411621	-408.336304
-6928.666504	4605.087402	-356.616089
-6925.628418	4612.077637	-271.958496
-6923.493164	4600.933594	-215.079300
-6907.983887	4594.539063	-159.558395
-6846.538086	4595.926270	-114.953003
-6830.333984	4588.006836	-59.828499
-6798.041992	4594.045898	-12.029500
-6795.032715	4581.098145	71.837601
-6798.369629	4558.699707	125.234001
-6775.914063	4559.129883	178.708893
-6776.092285	4600.369629	251.413406
-6783.959961	4652.320801	275.973389
-6785.065430	4696.753906	313.235291
-6795.282227	4772.104004	350.310913
-6805.190430	4827.880859	362.750214
-6808.973145	4882.541504	381.773712
-6820.790527	4964.614746	399.475494
-6831.230957	5020.311035	411.842590
-6845.075195	5075.088867	424.946808
-6855.915527	5156.691895	445.797485
-6860.242188	5211.748047	463.519806
-6840.462402	5262.866211	482.486511
-6843.466309	5345.253418	503.181000
-6845.377930	5403.008301	508.155212
-6816.054199	5452.917969	504.533600
