label:curcell.node[curcell.axonnodes-1].v(0.5)
4229
0	-86
0.00476216	-86.0249
0.0357379	-86.1729
0.23909	-85.89
1.60897	-83.0524
2.42495	-81.8869
3.38958	-80.8759
5.59425	-79.4777
6.54522	-79.106
7.65906	-78.7708
12.2452	-77.925
12.8644	-77.8398
15.3725	-77.5171
18.633	-77.1205
19.4636	-77.0208
19.8756	-76.9714
20.4776	-76.8994
21.9829	-76.7196
23.9396	-76.4869
25.7955	-76.2679
28.8436	-75.9136
33.7204	-75.3665
35.6	-75.1687
36.7183	-75.0456
38.7606	-74.8345
41.2891	-74.5823
44.4789	-74.279
49.7486	-73.8139
50.0161	-73.7915
50.5062	-73.7532
52.4674	-73.5911
55.6827	-73.3427
56.2923	-73.2974
57.7632	-73.1904
59.8511	-73.0441
61.6202	-72.9248
62.3081	-72.8798
66.0919	-72.6434
67.2568	-72.5746
68.1064	-72.5255
68.8884	-72.4811
71.6185	-72.3323
72.131	-72.3054
73.4667	-72.2367
73.8943	-72.2152
75.2023	-72.1507
76.5103	-72.0882
77.1595	-72.0579
79.1543	-71.9677
80.3779	-71.9144
82.0762	-71.8433
82.676	-71.8188
84.0516	-71.7641
84.7673	-71.7363
87.0515	-71.651
90.8556	-71.5196
91.2272	-71.5074
91.5497	-71.4979
92.6635	-71.4615
93.7591	-71.4277
94.3101	-71.411
96.9829	-71.3335
98.5979	-71.2894
102.61	-71.1878
103.397	-71.1692
104.199	-71.1506
104.666	-71.1399
105.242	-71.127
106.76	-71.0938
107.964	-71.0686
109.959	-71.0285
112.11	-70.9879
114.615	-70.9437
114.809	-70.9404
115.505	-70.9287
115.986	-70.9208
116.862	-70.9066
117.347	-70.8989
118.573	-70.88
119.377	-70.8679
120.648	-70.8495
121.999	-70.8306
122.757	-70.8203
124.558	-70.7969
125.963	-70.7795
126.841	-70.769
127.362	-70.7628
129.567	-70.7379
130.251	-70.7307
130.507	-70.728
131.013	-70.7227
131.584	-70.7168
133.206	-70.7007
133.725	-70.6957
134.203	-70.6912
134.831	-70.6853
135.083	-70.683
135.428	-70.6799
135.778	-70.6768
137.37	-70.6629
138.579	-70.6528
139.144	-70.6482
139.451	-70.6458
140.256	-70.6395
141.751	-70.6282
143.032	-70.6189
144.614	-70.608
144.734	-70.6072
145.598	-70.6015
146.642	-70.5949
147.686	-70.5884
148.064	-70.5861
148.343	-70.5845
149.441	-70.5781
150.037	-70.5747
151.764	-70.5653
152.33	-70.5623
153.883	-70.5545
154.359	-70.5521
155.8	-70.5453
156.81	-70.5407
157.578	-70.5374
158.522	-70.5333
160.724	-70.5244
162.199	-70.5188
162.522	-70.5176
163.062	-70.5157
164.189	-70.5117
164.882	-70.5093
166.058	-70.5055
166.426	-70.5043
166.812	-70.503
167.415	-70.5012
168.031	-70.4993
168.318	-70.4986
168.823	-70.4969
169.378	-70.4953
169.763	-70.4942
171.407	-70.4897
172.213	-70.4875
173.871	-70.4834
175.081	-70.4805
177.886	-70.4742
178.255	-70.4734
178.969	-70.472
179.577	-70.4707
179.971	-70.47
181.346	-70.4673
181.939	-70.4662
183.011	-70.4643
183.771	-70.463
184.883	-70.4611
186.227	-70.459
186.966	-70.4579
187.5	-70.4571
188.161	-70.4561
188.622	-70.4554
189.277	-70.4545
189.856	-70.4537
190.81	-70.4524
191.454	-70.4516
191.805	-70.4511
192.719	-70.45
193.405	-70.4492
193.792	-70.4487
194.042	-70.4485
195.101	-70.4472
195.773	-70.4465
196.816	-70.4454
198.066	-70.4441
198.996	-70.4432
200.295	-70.442
203.144	-70.4395
203.901	-70.4389
204.141	-70.4387
204.932	-70.4381
205.217	-70.4379
205.468	-70.4377
206.629	-70.4369
207.232	-70.4364
207.945	-70.4359
208.816	-70.4354
210.189	-70.4345
210.66	-70.4342
212.702	-70.433
213.905	-70.4323
214.472	-70.432
215.175	-70.4317
215.917	-70.4313
217.508	-70.4305
218.593	-70.4301
219.687	-70.4296
220.706	-70.4292
221.409	-70.4289
222.57	-70.4284
223.468	-70.4281
224.843	-70.4276
226.076	-70.4272
226.563	-70.4271
227.577	-70.4267
227.804	-70.4267
228.848	-70.4264
229.793	-70.4261
231.233	-70.4257
231.978	-70.4255
232.372	-70.4254
233.362	-70.4252
233.931	-70.425
235.169	-70.4248
235.61	-70.4247
236.164	-70.4245
237.079	-70.4244
238.007	-70.4242
238.415	-70.4241
239.674	-70.4239
240.264	-70.4237
240.924	-70.4236
241.699	-70.4235
242.707	-70.4233
243.715	-70.4232
244.198	-70.4231
245.094	-70.423
245.982	-70.4229
247.042	-70.4227
248.47	-70.4225
250.184	-70.4223
252.822	-70.422
254.067	-70.4219
254.483	-70.4219
255.51	-70.4218
256.617	-70.4217
257.429	-70.4216
259.413	-70.4215
260.567	-70.4214
261.009	-70.4213
261.82	-70.4213
262.058	-70.4213
263.188	-70.4212
263.591	-70.4212
264.276	-70.4211
265.754	-70.421
266.876	-70.421
268.108	-70.4209
268.656	-70.4209
269.898	-70.4208
270.386	-70.4208
271.357	-70.4208
272.458	-70.4207
272.707	-70.4207
273.725	-70.4207
274.275	-70.4207
275.585	-70.4206
275.95	-70.4206
276.816	-70.4206
277.331	-70.4206
278.898	-70.4205
280.265	-70.4205
280.648	-70.4205
281.892	-70.4204
283.102	-70.4204
283.98	-70.4204
284.646	-70.4204
285.831	-70.4203
286.926	-70.4203
287.351	-70.4203
287.545	-70.4203
288.407	-70.4203
289.454	-70.4203
289.853	-70.4203
291.104	-70.4202
291.412	-70.4202
291.994	-70.4202
292.377	-70.4202
293.177	-70.4202
293.929	-70.4202
294.246	-70.4202
294.361	-70.4202
294.884	-70.4202
295.705	-70.4202
296.412	-70.4202
296.98	-70.4202
297.544	-70.4202
298.051	-70.4202
298.62	-70.4202
298.952	-70.4202
299.485	-70.4201
299.714	-70.4201
300.241	-70.4201
300.463	-70.4201
300.796	-70.4201
301.614	-70.4201
301.862	-70.4201
302.395	-70.4201
302.917	-70.4201
303.647	-70.4201
304.336	-70.4201
305.014	-70.4201
305.687	-70.4201
306.094	-70.4201
306.741	-70.4201
307.047	-70.4201
307.631	-70.4201
308.028	-70.4201
309.41	-70.4201
309.955	-70.4201
310.63	-70.4201
311.328	-70.4201
311.997	-70.4201
312.522	-70.4201
312.858	-70.4201
313.471	-70.4201
314.27	-70.4201
314.525	-70.4201
314.871	-70.4201
315.778	-70.4201
316.096	-70.4201
316.81	-70.4201
317.258	-70.4201
317.795	-70.42
318.486	-70.42
319.336	-70.42
319.764	-70.42
321.2	-70.42
321.544	-70.42
322.744	-70.42
324.57	-70.42
326.892	-70.42
327.322	-70.42
328.202	-70.42
328.992	-70.42
329.255	-70.42
329.799	-70.42
330.439	-70.42
330.67	-70.42
331.593	-70.42
332.025	-70.42
332.999	-70.42
333.734	-70.42
334.089	-70.42
334.515	-70.42
334.797	-70.42
335.113	-70.42
336.522	-70.42
337.956	-70.42
338.404	-70.42
341	-70.42
341.317	-70.42
341.914	-70.42
342.665	-70.42
343.467	-70.42
343.634	-70.42
343.924	-70.42
344.987	-70.42
345.243	-70.42
345.875	-70.42
346.632	-70.42
347.271	-70.42
348.053	-70.42
348.298	-70.42
348.82	-70.42
349.493	-70.42
349.673	-70.42
350.069	-70.42
350.434	-70.42
350.672	-70.42
350.908	-70.42
351.595	-70.42
352.278	-70.42
352.638	-70.42
353.456	-70.42
353.994	-70.42
354.109	-70.42
354.803	-70.42
354.999	-70.42
355.365	-70.42
355.919	-70.42
356.437	-70.42
357.125	-70.42
357.703	-70.42
358.086	-70.42
358.595	-70.42
359.478	-70.42
360.428	-70.42
361.233	-70.42
361.849	-70.42
362.459	-70.42
363.074	-70.42
363.674	-70.42
364.432	-70.42
364.854	-70.42
365.758	-70.42
366.603	-70.42
367.762	-70.42
368.344	-70.42
369.27	-70.42
369.491	-70.42
369.945	-70.42
370.396	-70.42
371.5	-70.42
371.796	-70.42
372.549	-70.42
373.085	-70.42
373.406	-70.42
373.918	-70.42
375.198	-70.42
375.946	-70.42
376.314	-70.42
376.764	-70.42
377.727	-70.42
378.981	-70.42
379.752	-70.42
380.37	-70.42
380.805	-70.42
381.112	-70.42
382.175	-70.42
382.517	-70.42
382.836	-70.42
383.415	-70.42
383.727	-70.42
384.064	-70.42
384.662	-70.42
386.294	-70.42
386.537	-70.42
386.666	-70.42
386.891	-70.42
387.261	-70.42
387.7	-70.42
388.011	-70.42
388.482	-70.42
388.555	-70.42
389.582	-70.42
390.477	-70.42
390.699	-70.42
391.109	-70.42
391.408	-70.42
391.984	-70.42
392.287	-70.42
393.507	-70.42
394.25	-70.42
394.972	-70.42
395.257	-70.4201
395.899	-70.4201
397.125	-70.4201
398.517	-70.4201
399.077	-70.4201
